time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
15.612759,0.713842,-2.11406,0.21133
15.642757,0.382092,-1.187855,0.050504
15.682735,-1.64957,-1.591982,0.398659
15.712734,-2.743137,-0.715153,1.322968
15.742702,-1.768095,2.046953,0.447821
15.78268,-3.776767,2.566716,1.867345
15.812679,-4.217959,3.957454,2.347922
15.842647,-2.315215,6.071968,1.86075
15.882626,-1.999981,3.104322,2.063609
15.912624,-2.152998,2.499641,1.508977
15.952602,0.248606,2.308862,-0.980796
15.982571,0.324058,0.095561,-2.350265
16.012569,0.407958,-2.588368,-2.507716
16.052547,1.70104,-4.156414,-3.009822
16.082516,4.1054,-2.809604,-4.866843
16.112514,3.195566,-4.839331,-4.719678
16.152492,0.07095,-6.093154,0.301201
16.182461,2.404448,-1.772095,0.634604
16.21246,2.42517,-0.817286,0.534544
16.252387,1.499574,-2.459125,0.948763
16.282385,0.68653,-2.375184,0.379837
16.312354,0.23608,-1.029743,-0.214406
16.352332,-1.146564,-0.835623,0.907549
16.38233,-2.076887,-0.319832,2.222991
16.412299,-1.717211,1.121649,1.721674
16.442297,-2.214551,0.595034,1.150233
16.482275,-4.520867,2.44053,2.941224
16.512244,-2.882698,6.451828,2.426391
16.552222,-2.217258,3.094823,2.585423
16.582221,-2.783951,0.91062,1.632099
16.612189,-1.094743,2.365052,0.058772
16.652167,0.204845,2.433462,-2.200697
16.682166,-0.143119,-0.610329,-2.499196
16.712134,-0.034965,-3.198634,-3.155634
16.752112,2.604458,-2.295066,-4.362102
16.782111,3.365777,-1.833391,-4.714313
16.812079,0.55914,-4.920579,-1.370027
16.852057,1.871224,-3.97504,0.042838
16.882056,2.587457,-2.10822,-0.040168
16.912055,2.36412,-2.114533,0.238453
16.952033,1.676304,-2.125401,0.253014
16.982001,1.409007,-1.429267,0.147952
17.012,0.17279,-1.00856,-0.299547
17.051978,-2.152035,-0.843719,1.237452
17.081946,-1.634621,0.48512,1.410243
17.111945,-2.455685,1.473576,0.191387
17.151923,-3.597169,3.215524,3.254574
17.191901,-2.430232,6.291735,3.010687
17.21189,-1.68977,4.703851,2.550193
