time_tick,acc_X_value,acc_Y_value,acc_Z_value
18.832642,-45.63631,-40.630604,-18.467286
18.864263,-57.7945,-24.582445,-16.282948
18.897497,-30.61126,0.731754,-5.450295
18.930658,-10.562697,18.388874,1.483859
18.964196,0.254992,35.215325,4.929538
18.997631,0.62042,39.219471,7.312452
19.030665,-5.233014,33.203525,4.932381
19.064156,-20.233372,26.388337,0.354504
19.097516,-24.163146,20.570967,-1.195348
19.13063,-27.50602,14.751203,-1.817264
19.164164,-58.059518,1.629761,-10.970025
19.197697,-67.661358,-19.137836,-25.163659
19.230877,-34.322406,-14.268605,-18.216934
19.264165,-10.962992,-16.360164,-8.754711
19.297528,3.119307,-16.067462,-2.410299
19.330802,12.904759,-16.474491,-2.375731
19.364169,11.099616,-15.024152,-8.37791
19.397526,-4.665418,-19.405697,-14.943195
19.431003,-8.327181,-16.117892,-13.251033
19.464252,-10.194575,-13.094207,-11.553483
19.497552,-23.094396,-10.027574,-13.748146
19.530039,-52.869152,-15.258044,-23.528959
19.564214,-48.199993,5.032642,-15.274804
19.597493,-21.540953,16.488707,-2.955149
19.630806,0.588246,25.695789,1.633353
19.664165,10.67463,35.764964,5.406749
19.697484,8.978577,38.025171,7.235985
19.730452,-11.121613,29.240681,-0.064197
19.764292,-20.36431,23.146771,-0.984651
19.797555,-24.083685,13.870554,0.45671
19.829863,-47.547849,13.227389,-3.289751
19.864134,-62.713264,-13.900932,-25.805328
19.897532,-28.233584,-8.652505,-19.429491
19.930613,-10.13831,-10.526932,-10.23453
19.964139,0.066292,-11.262427,-5.744942
19.997501,4.587903,-10.340477,-2.922676
20.030342,6.532214,-12.325042,-6.285602
20.064215,0.237334,-20.208532,-16.386651
20.097287,-5.106266,-18.239231,-15.101817
20.131016,-3.576317,-12.895481,-11.861747
20.164172,-22.702631,-13.473552,-16.01838
20.197557,-54.166856,-26.60068,-30.023313
20.231111,-50.604007,-7.285068,-19.0904
20.26429,-22.701733,11.019258,-4.659283
20.298055,-3.177369,24.947425,-1.265979
20.330549,2.441874,32.86204,1.327932
20.364232,1.527256,34.590865,1.872033
20.397097,-4.600323,31.873948,-1.344093
20.431091,-15.440907,28.442036,-1.256552
20.464164,-20.17576,22.384639,0.611142
20.497511,-29.687664,18.538666,1.530249
20.530851,-68.649001,7.888578,-12.054338
20.564194,-66.92691,-7.991831,-19.227024
20.597524,-29.439706,-10.137262,-12.286883
20.630921,-6.790198,-14.117765,-3.975564
20.663511,3.437149,-17.447021,-2.069412
20.697751,7.937511,-18.969039,-5.358864
20.730497,1.981422,-23.880171,-11.223071
20.763543,-12.278204,-26.495631,-16.605279
20.797256,-13.654769,-20.40187,-15.556731
20.830845,-22.21659,-11.472825,-13.519642
20.864209,-56.069267,-11.836607,-18.587899
20.897522,-68.095921,-2.507268,-14.088883
20.93111,-40.852375,11.817752,-6.407262
20.964175,-10.692886,24.176015,-0.263671
20.997498,1.12322,37.004905,5.969706
21.030934,6.958098,41.616452,9.600643
21.064253,-4.100366,38.080239,4.067744
21.097571,-15.042857,32.001743,3.052417
