time_tick,acc_X_value,acc_Y_value,acc_Z_value
103.248657,-12.5314,0.999914,2.440078
103.281899,-4.164114,11.040208,7.040551
103.31526,-0.686113,15.509294,7.578068
103.348649,-0.605306,17.566586,6.179505
103.381323,-6.485376,18.229653,4.063854
103.415326,-20.905868,7.000297,-0.375753
103.447708,-32.934168,-6.698467,-4.44664
103.481524,-37.066558,-19.008096,-4.918464
103.515972,-25.901997,-19.448795,-4.556478
103.548366,-11.936719,-16.471349,-3.349608
103.581904,-3.046281,-12.364248,-2.717366
103.615282,4.771515,-9.754924,-1.751571
103.648655,10.539053,-11.240879,-4.147803
103.68213,11.159174,-10.633478,-7.380839
103.71478,5.992003,-8.579928,-11.907538
103.74865,-13.682453,-11.32423,-18.530436
103.781994,-33.812273,-21.039499,-14.920898
103.815233,-38.571068,-18.664965,-8.52875
103.848322,-20.906317,-5.749581,-1.483411
103.881928,-11.341289,1.157339,1.818012
103.914919,-3.660865,7.438152,4.507096
103.948565,-4.612893,16.585975,5.399417
103.981901,-2.970562,18.160518,5.146371
104.015238,-6.049017,17.9796,3.678074
104.048718,-13.314631,15.115135,1.827889
104.081899,-28.425276,0.236436,-4.951984
104.115263,-35.582549,-14.77769,-5.748085
104.148501,-34.160941,-21.325766,-2.8501
104.181938,-13.73004,-19.35437,-0.918059
104.215088,-5.010794,-15.020411,-1.640835
104.248657,1.167514,-11.917265,-2.18763
104.281473,6.558701,-11.704024,-3.519452
104.315325,11.247314,-12.105366,-6.13581
104.348408,6.758624,-9.209626,-10.650089
104.381998,-4.968595,-9.842914,-17.398387
104.414942,-29.529342,-20.029259,-16.349988
104.448418,-36.234992,-19.693461,-11.337698
104.482119,-29.806181,-8.547605,-5.240047
104.51462,-16.69701,0.794155,1.594745
104.548419,-7.598719,7.252146,4.493628
104.582062,-2.806105,14.275189,5.595898
104.614775,0.026786,17.328204,5.889497
104.648707,-5.580934,18.58326,3.827118
104.681987,-11.950336,16.155752,2.221599
104.714716,-22.945052,5.989459,-1.675402
104.749007,-35.39355,-12.496533,-5.321453
104.781913,-37.674707,-18.818349,-5.514492
104.81526,-23.146172,-18.535973,-5.957585
104.848662,-6.979646,-14.576121,-5.841911
104.880919,1.088652,-13.623045,-4.093483
104.91533,8.073686,-14.33759,-3.208195
104.948576,12.603079,-14.406126,-5.526015
104.98193,6.302213,-12.206375,-13.462328
105.015298,-9.282651,-9.579094,-20.736622
105.048269,-23.696858,-13.576805,-17.991571
105.081932,-37.326188,-15.634545,-7.370065
105.115262,-26.837714,-8.322692,-0.536769
105.148206,-15.993988,-1.234405,2.808499
105.181926,-5.43593,5.78774,5.219696
105.215263,-2.147077,12.548309,5.980331
105.248788,-1.819958,17.646944,5.493842
105.282122,-4.12401,18.909182,3.666851
105.31526,-10.258323,16.990011,2.293577
105.348679,-21.927929,8.073387,-1.023707
105.381923,-34.029255,-6.310593,-4.58521
105.415277,-37.653906,-15.26792,-4.622022
105.448535,-23.002366,-16.042771,-4.350869
105.481997,-11.103806,-14.617722,-5.080528
105.514323,-3.724613,-11.919659,-4.456217
105.54859,7.732949,-17.601153,-5.051647
105.581993,10.20924,-17.691837,-9.178949
105.614786,5.891742,-13.818329,-16.054444
105.64824,-13.381222,-11.245967,-18.729461
105.683122,-22.804538,-13.165886,-14.98315
105.714909,-32.356247,-14.260524,-12.331477
105.748163,-33.565512,-6.863673,-3.343023
105.781924,-21.087235,0.562657,2.439629
105.815147,-9.069111,7.771108,5.928405
105.848225,-0.1884,16.644486,6.44991
105.886049,1.449591,19.791327,5.336866
105.914635,-4.261382,21.416749,3.15567
105.948124,-8.460812,17.98379,1.956133
105.981919,-20.269287,5.984221,-2.363012
106.014331,-37.131353,-6.94867,-6.079394
106.048709,-44.008494,-14.837996,-7.391015
106.081911,-20.781066,-14.476608,-7.448777
106.115235,-6.698168,-14.653337,-5.061224
106.148716,-0.886634,-14.498007,-2.987322
106.181818,9.642692,-17.811701,-4.762387
106.215263,10.237074,-14.377694,-7.297638
106.248733,3.970027,-8.817561,-11.468635
106.282404,-7.184657,-8.875922,-14.805224
106.315326,-31.615065,-19.303491,-12.730275
106.34842,-42.578506,-19.705881,-7.014513
106.382115,-31.088921,-10.227796,-2.169075
106.415261,-14.989584,1.299948,0.849224
106.44865,-4.793213,7.859696,3.195625
106.482073,-1.829086,15.712958,4.732458
106.514738,-1.716554,20.66614,4.856363
106.548289,-2.881375,19.464507,3.263862
106.582005,-8.206868,18.179373,3.118559
106.615262,-16.926862,11.014768,2.876586
106.648655,-43.588746,-8.114838,-1.365791
106.682242,-45.687189,-17.349903,-3.380434
106.714974,-26.319201,-16.734271,-6.622
106.748658,-8.513786,-15.95104,-3.97302
106.781993,-4.255696,-14.431416,-2.02437
106.814674,1.784791,-15.346632,-3.67972
106.848635,5.586171,-15.282735,-6.326156
106.881992,2.436786,-10.345715,-10.794644
106.914725,-5.704539,-10.060495,-11.3995
106.948458,-23.353877,-13.664346,-11.415063
106.982031,-49.21128,-13.291586,-8.659239
107.015234,-35.801626,-5.558188,-7.175529
107.048377,-22.220481,3.776539,-5.049552
107.081925,-7.74941,7.625805,1.427893
107.115115,-1.435375,12.132452,3.86408
107.148417,-1.082218,19.376218,5.005108
107.181959,2.303155,21.316189,5.907604
107.215279,-10.041491,19.110153,5.365149
107.248307,-25.653739,8.007244,2.985526
107.28207,-30.034836,-8.654301,-1.317457
107.328051,-30.359262,-19.368137,-1.300696
107.348202,-21.338037,-18.883294,-0.332507
107.381906,-9.105025,-16.703295,0.767519
107.415278,-0.829471,-11.628304,-0.201569
107.448656,3.168091,-9.985375,-2.208281
107.481511,6.494055,-10.157763,-4.343387
107.515325,8.740046,-10.646347,-8.606415
107.548212,-0.187952,-8.628263,-17.077253
107.581924,-18.919807,-11.358199,-20.726147
107.615445,-41.053046,-17.638564,-16.700901
107.648314,-34.520982,-10.529626,-5.807493
107.681931,-21.487231,-3.131129,-1.012634
107.715257,-11.57159,2.668732,2.675167
107.748525,-4.872823,9.40461,6.270488
107.781929,-5.227477,13.585185,6.292486
107.815247,-4.243425,16.107118,5.92631
107.848697,-3.901641,15.542814,4.359698
107.8819,-10.173925,11.233846,1.711766
107.91526,-19.185273,2.58164,-3.064837
107.94893,-28.209491,-11.455467,-7.316493
107.981931,-30.372131,-19.459718,-4.47178
108.015515,-18.780489,-21.193182,-0.715293
108.048328,-7.408972,-17.741817,0.011074
108.081896,1.053337,-10.525436,-0.960558
108.115242,6.741864,-8.80963,-2.172965
108.148492,10.084737,-9.852192,-2.969664
108.181899,8.873827,-9.805204,-5.867949
108.215343,-1.587412,-4.878061,-14.062846
108.248366,-16.993752,-9.223243,-18.953776
108.281983,-33.827237,-19.532595,-17.649937
108.315262,-34.21586,-10.789406,-7.316493
108.348312,-20.325702,-2.144832,-0.930929
108.381992,-10.082194,2.930607,2.567723
108.420275,-3.401085,8.412478,5.137093
108.448668,-1.557185,11.8396,5.560582
108.482032,-0.755697,13.423721,4.929987
108.515232,-5.755567,15.588156,3.548034
108.548732,-13.601496,8.837314,1.539377
108.581334,-18.95617,-1.800354,-2.036042
108.615363,-28.865077,-13.472205,-5.73746
108.648702,-32.661668,-19.230316,-6.173819
108.681906,-15.479066,-18.783033,-2.948565
108.71526,-5.925262,-14.760631,-1.940869
108.748463,0.474069,-10.078153,-1.302941
108.781994,7.101456,-9.971009,-0.036513
108.815264,11.142863,-12.852384,-1.61779
108.848348,8.951791,-11.355206,-5.665781
108.88194,-4.822543,-7.190194,-17.185744
108.914348,-17.656222,-11.499312,-18.908135
108.948649,-28.142302,-15.448839,-14.746714
108.981978,-27.563483,-11.364185,-3.02174
109.014324,-18.250903,-6.144489,1.304737
109.048658,-9.758665,0.575227,2.442771
109.081089,-5.761553,7.419447,3.991426
109.11525,-2.830646,13.392744,6.267047
109.148739,-2.485719,15.074881,5.525267
109.1819,-4.818353,15.449886,3.514814
109.215259,-10.53636,9.18269,2.603189
109.248346,-23.627275,-3.561951,-1.309226
109.281285,-41.214361,-15.572144,-2.715421
109.315449,-29.04839,-19.833377,-2.790392
109.348662,-12.598889,-16.834532,-2.696566
109.381927,-3.585295,-12.382954,-2.840522
109.414497,3.593825,-10.689594,-3.142801
109.448247,11.448434,-12.334918,-4.153639
109.48202,12.315016,-12.892338,-7.056563
109.514603,5.857773,-9.326646,-12.196648
109.548273,-12.09549,-9.364207,-16.110709
109.582216,-30.315566,-21.913115,-14.932121
109.615244,-41.81832,-17.408862,-7.125997
109.648831,-31.007066,-8.530247,-1.075334
109.681993,-11.991189,5.00825,2.225191
109.714914,-3.170335,11.765976,4.340543
109.748662,-0.537069,15.704878,5.349586
109.781936,0.816602,17.435947,5.053891
109.815269,-5.220743,17.508973,3.622108
109.848298,-12.096986,14.033216,2.079139
109.881913,-27.553756,-2.009854,-1.978429
109.915401,-36.929485,-15.086403,-3.035956
109.948179,-33.790874,-19.263387,-2.750138
109.981992,-18.87252,-18.06325,-2.442472
110.015324,-6.342317,-12.511198,-2.936593
110.048377,0.689255,-9.48871,-3.22301
110.081941,6.897193,-10.306209,-3.090875
110.115446,11.296546,-13.577254,-4.894671
110.148429,5.864806,-11.845287,-8.782395
110.181992,-6.84407,-11.031828,-12.903562
110.21544,-29.357851,-17.942339,-12.772624
110.248477,-35.388163,-15.623322,-8.107505
110.281901,-26.315161,-8.485204,-1.940121
110.315264,-15.285279,-2.360617,0.565052
110.348593,-4.804736,4.715997,2.055047
110.382036,-2.529714,11.765826,2.1164
110.414579,-2.379323,16.813283,2.54797
110.448368,-2.176108,16.105771,1.28259
110.481988,-8.738998,15.210607,0.923596
110.514622,-20.865165,6.184593,1.452285
110.548623,-30.223087,-5.474388,-1.563918
110.58193,-36.330015,-16.066714,-3.026678
110.616577,-23.77991,-15.637389,-2.333532
110.648342,-9.102481,-14.105643,-1.643229
110.681926,-1.168262,-9.14917,-1.897772
110.715269,4.427636,-7.614282,-3.199067
110.748448,10.121699,-9.997196,-4.204518
110.781991,12.778161,-12.036979,-9.642543
110.814804,5.590212,-7.668602,-16.938534
110.848592,-6.224398,-6.636066,-18.809969
110.883207,-31.882777,-19.390733,-15.774013
110.914623,-43.476214,-14.877951,-3.635875
110.948868,-30.010893,-8.774314,1.002308
110.981927,-16.129115,0.932724,2.424964
111.015242,-7.270851,10.576464,4.432723
111.048055,-4.134784,15.360699,5.252767
111.081982,-1.41218,18.319439,5.307536
111.115262,-2.501731,16.481076,2.79129
111.148464,-7.841141,11.097072,0.86748
111.181981,-17.123343,1.899717,-1.798708
111.214719,-24.357532,-11.586105,-3.434006
111.248286,-33.409284,-19.327434,-2.668283
111.28207,-23.921173,-20.014445,-1.978878
111.315036,-8.968102,-16.221445,-2.199153
111.348441,4.423146,-15.074133,-3.230043
111.38199,8.214949,-13.551665,-3.567787
111.41468,10.475006,-12.30514,-4.905146
111.448423,5.434882,-6.979197,-7.35091
111.481993,-1.91528,-7.928832,-10.701117
111.514671,-24.120198,-16.957539,-14.979558
111.548486,-44.641035,-23.506962,-14.246906
111.58193,-27.855436,-10.035206,-3.427123
111.615343,-13.037791,0.572534,-0.650049
111.648427,-2.98388,8.090745,4.450681
111.682131,3.532022,12.778011,7.962052
111.721506,-1.247124,16.725293,5.72923
111.748354,-2.974902,16.269181,3.78462
111.781947,-10.949973,15.342592,0.545897
111.81529,-26.450887,5.623133,-4.20796
111.848645,-34.241299,-7.231495,-6.174867
111.881913,-33.389232,-16.665885,-7.114325
111.915239,-23.149315,-16.021672,-7.625505
111.948365,-9.20349,-14.795797,-5.467953
111.981947,-3.710846,-11.205713,-3.696929
112.014448,1.838214,-9.568769,-2.528517
112.048457,5.60338,-10.987683,-3.279724
112.081925,8.475028,-11.168751,-6.029114
112.115329,3.467526,-9.232671,-12.987362
112.147653,-8.352171,-9.51789,-16.74325
112.183117,-23.391587,-16.922672,-16.330834
112.214642,-35.744612,-18.727216,-11.868481
112.248226,-23.96008,-9.125077,-4.001003
112.281925,-13.762512,-2.39324,0.005686
112.315257,-5.22224,2.577151,3.054362
112.348263,-1.101821,11.453222,4.867885
112.38199,-2.328744,16.780511,5.137542
112.414661,-5.098634,19.664131,5.120333
112.448257,-10.249794,19.311422,4.185813
112.482031,-21.820037,7.262771,2.222497
112.514522,-35.209938,-6.817583,-1.397964
112.54876,-41.649523,-16.260203,-1.729872
112.58191,-22.828331,-16.327243,-3.046431
112.615262,-10.916902,-14.162957,-3.00917
112.648664,-4.376009,-11.178627,-2.931356
112.681899,5.3644,-11.860401,-3.204155
112.715264,9.66469,-12.624178,-4.79456
112.74874,9.565177,-11.801591,-7.985546
112.780999,3.063191,-8.056776,-11.369572
112.815261,-13.33573,-9.776623,-13.473103
112.848763,-30.111752,-16.559339,-12.473488
112.883731,-37.841559,-14.71065,-4.143164
112.915294,-25.131036,-7.133779,0.287165
112.948638,-11.69729,-0.231947,2.603638
112.98191,-3.765017,6.903628,3.777886
113.015261,-0.174633,14.306764,5.090554
113.048092,0.798794,16.398323,6.017741
113.081369,-2.263948,15.612548,5.033839
113.115277,-7.990484,13.024174,3.556115
113.148703,-24.059593,0.858502,1.647718
113.182098,-34.103628,-10.29334,-1.730321
113.215237,-31.506724,-18.059809,-3.832655
113.24792,-17.979151,-15.458715,-5.290776
113.282731,-5.82141,-13.533708,-4.314206
113.315233,-1.067403,-10.441337,-3.202808
113.34826,5.427849,-9.516842,-2.786651
113.382064,8.525009,-10.476353,-3.829513
113.414741,8.069646,-9.836629,-6.89435
113.448758,3.104642,-7.013017,-11.435115
113.481896,-7.698681,-12.903861,-13.480884
113.515259,-28.592278,-22.393618,-14.432314
113.548531,-40.886344,-17.604445,-4.876115
113.581913,-20.32645,-6.071613,0.325174
113.615262,-7.750607,-0.022746,2.114754
113.648227,-2.79952,4.200627,3.422185
113.681924,-1.89029,10.671188,3.927529
113.715367,-2.067766,14.755094,4.272306
113.748292,-2.804309,15.965556,4.382892
113.781999,-7.135275,12.306786,3.136965
113.81533,-20.117698,0.054171,-2.271281
113.848247,-34.451996,-12.582129,-3.34871
113.88217,-35.505483,-19.808835,-1.983068
113.914463,-17.155217,-17.619858,-0.527491
113.948613,-6.838683,-13.450207,-0.814357
113.981929,-0.418402,-9.379321,-0.986297
114.015268,6.068021,-8.542517,-1.040467
114.04871,10.884729,-12.135893,-3.812154
114.081899,8.490292,-10.489372,-7.435758
114.115321,3.12215,-7.674887,-11.080013
114.14866,-11.062205,-17.141151,-15.234999
114.181902,-30.5107,-24.747801,-14.920749
114.215263,-38.94727,-19.985115,-5.608169
114.248354,-21.839191,-5.68299,-0.137223
114.281944,-9.454741,4.00265,1.506306
114.315097,-4.930137,11.297294,4.054576
114.3484,-3.043588,15.784338,6.570074
114.381924,-1.589358,17.198763,5.355422
114.414339,-8.36968,17.077552,3.920944
114.447985,-18.233245,9.240452,2.491705
114.482633,-27.285147,-4.419256,-3.143849
114.514918,-26.061367,-14.180166,-4.707617
114.54844,-27.959438,-18.14316,-6.302512
114.58161,-15.139377,-17.589481,-4.947046
114.61524,-5.124672,-14.783526,-3.308755
114.64859,0.60785,-10.524089,-2.35134
114.681922,6.837037,-11.132986,-1.893283
114.71487,10.039096,-11.699535,-2.825259
114.74876,9.608873,-10.4777,-5.86316
114.781791,2.31348,-6.17771,-11.820745
114.81537,-18.340688,-16.217554,-16.795475
114.848762,-36.645014,-21.800733,-15.496575
114.881644,-31.53785,-13.778225,-6.350996
114.914312,-17.31743,-5.072896,-0.917611
114.949126,-5.096988,2.699559,3.046581
114.981899,-0.308713,8.307279,5.364999
115.014305,-0.747915,13.037342,6.199109
115.048662,-3.337636,15.76668,5.319807
115.080947,-8.681685,16.05579,3.42398
115.115244,-17.039393,9.726343,2.142288
115.148355,-32.847525,-6.900485,-3.786715
115.181908,-36.206111,-15.970344,-5.516587
115.215245,-26.974338,-15.707122,-4.721983
115.24831,-10.239169,-14.441293,-2.512505
115.281929,-4.841099,-11.021353,-1.964064
115.315132,0.133482,-8.746481,-1.61764
115.348712,4.261681,-9.890651,-1.75202
115.381904,9.351487,-14.442789,-6.041385
115.415369,4.609003,-11.915918,-12.050298
115.448731,-8.478171,-10.47351,-17.084286
115.481905,-27.449305,-17.572721,-14.199769
115.515467,-34.883866,-16.92776,-7.322179
115.548622,-25.86279,-10.763219,-2.960536
115.581924,-13.171423,-0.03352,1.176942
115.615191,-6.207638,5.422163,5.151309
115.647734,-3.124395,11.515623,7.345972
115.681906,-0.602762,16.305993,7.985845
115.71524,-3.346166,18.665713,5.467654
115.748374,-9.9957,16.951553,4.085552
115.781987,-22.362642,5.607869,1.284685
115.814626,-35.424975,-13.065775,-4.495573
115.848758,-36.598624,-20.272429,-4.067146
115.882022,-22.664322,-18.08854,-2.922078
115.915261,-7.972677,-14.950079,-2.210376
115.948739,-2.818076,-10.691839,-2.536298
115.982012,2.648231,-7.947687,-3.160459
116.015332,7.836502,-8.904803,-3.678673
116.048593,12.214606,-11.546001,-7.301079
116.08189,6.367607,-8.469492,-11.631746
116.115047,-4.851275,-6.195667,-15.929492
116.149552,-19.315163,-14.763773,-19.752121
116.183098,-38.502831,-17.219713,-10.084139
116.215236,-26.83936,-12.262342,-1.654602
116.248651,-14.863435,-3.67149,1.521569
116.281933,-4.3377,4.763135,4.613342
116.315259,-3.302769,10.418292,5.64543
116.34857,-4.535528,16.604232,5.046858
116.382014,-4.856063,17.0367,2.716019
116.415723,-8.717001,15.716849,2.10398
116.448376,-17.604146,6.5382,0.168947
116.481917,-34.668829,-12.63166,-3.531274
116.515359,-36.176033,-18.089438,-3.479348
116.548567,-21.230593,-17.190533,-3.727007
116.582032,-9.782459,-15.305032,-2.865662
116.614799,-2.083479,-11.050683,-1.658493
116.648333,3.925733,-9.774528,-1.446598
116.681995,9.451598,-10.439541,-3.429517
116.714706,10.656822,-10.239618,-8.893131
116.748661,3.757983,-7.520905,-13.646539
116.781996,-11.297294,-10.468721,-18.687262
116.814588,-32.973225,-21.053865,-18.118768
116.848372,-35.401182,-13.961388,-5.545019
116.881928,-21.04758,-3.917503,-0.004938
116.914994,-9.984776,2.306297,5.203534
116.948593,-3.195924,9.569068,7.285068
116.98199,-1.062914,15.183372,6.263306
117.014654,0.631942,15.942361,5.216703
117.048341,-8.133094,15.569301,2.765851
117.081988,-20.260607,7.376799,0.099513
117.115987,-28.605446,-2.008508,-2.280559
117.148382,-27.508115,-12.58976,-3.744366
117.181924,-28.318731,-17.16659,-6.712833
117.214438,-18.340988,-15.630056,-6.067872
117.248618,-8.05932,-12.38445,-3.724014
117.281907,2.089614,-10.18859,-2.707789
117.315258,6.75189,-9.896337,-3.346316
117.348491,11.306422,-11.846783,-6.440034
117.381923,8.654301,-8.743937,-12.041319
117.415261,-0.318739,-9.314076,-17.739124
117.448609,-21.624154,-16.919829,-20.72884
117.482165,-39.632785,-22.488342,-15.376561
117.515248,-26.819458,-9.104726,-6.273182
117.548722,-16.543028,-1.070097,-0.030228
117.581923,-8.21854,4.666316,6.39559
117.615265,-2.294026,10.476503,9.124928
117.648731,-2.628029,14.655432,7.66112
117.681608,-4.132091,16.2822,5.617297
117.714377,-11.285024,15.610004,2.443071
117.748724,-21.623855,6.069368,-1.443755
117.781195,-31.060189,-7.348516,-6.16499
117.815302,-34.099438,-16.729184,-6.653724
117.848285,-21.451915,-18.596877,-6.614518
117.882014,-10.47351,-16.308986,-5.327887
117.91533,-3.337636,-11.863543,-3.884432
117.94828,5.300503,-10.128134,-2.050408
117.981925,9.36301,-11.546899,-1.632754
118.01438,10.675378,-13.157955,-3.721022
118.048302,3.748705,-8.70488,-9.678607
118.082069,-9.900377,-7.891122,-17.918396
118.11497,-27.516944,-16.915339,-22.079218
118.148075,-36.195786,-16.995398,-16.544674
118.181637,-24.717872,-6.42058,-4.89946
118.215241,-14.118962,-0.066741,2.226537
118.248371,-6.244899,3.827867,5.894436
118.282366,-0.320086,11.052778,6.683952
118.315241,0.267562,14.450271,6.06443
118.348641,-2.5146,15.172298,4.321838
118.381928,-10.41904,12.842956,1.754115
118.415268,-23.500826,3.03012,-0.971781
118.448853,-28.962046,-10.049272,-3.495809
118.481917,-30.074192,-15.679887,-5.425155
118.51537,-22.423846,-16.656607,-6.374191
118.548663,-12.804348,-14.965043,-4.197036
118.581915,-5.370536,-12.132302,-2.211423
118.615236,3.877398,-9.982831,-0.676087
118.648651,8.748127,-10.797038,-0.760934
118.681942,11.47492,-12.415576,-4.303282
118.715413,6.53386,-8.571099,-12.829937
118.748526,-4.336503,-5.055537,-17.145191
118.781933,-20.172617,-16.494394,-18.013569
118.815345,-32.669898,-19.731021,-12.847894
118.848242,-24.951166,-10.17168,-3.388665
118.881925,-12.358412,-2.451301,1.51289
118.915398,-5.070202,3.4367,4.171746
118.948287,-3.76756,9.292977,5.645579
118.981931,-3.823078,12.175549,5.870792
119.015406,-3.947731,12.601283,4.887788
119.048363,-7.480052,12.249921,3.233784
119.081921,-17.920491,2.607079,-0.924195
119.116054,-25.749211,-11.011327,-6.167833
119.148636,-30.914287,-16.914292,-8.117382
119.181906,-19.70214,-16.670823,-5.61191
119.215262,-9.154707,-13.989072,-2.453546
119.248303,-3.434006,-10.296931,-1.139681
119.282005,2.201248,-7.558465,-0.338193
119.314615,6.193273,-8.791074,-0.696738
119.348274,10.059298,-10.477251,-4.050835
119.382098,8.56242,-9.017634,-12.630314
119.421024,-4.33755,-6.928917,-20.366854
119.448273,-20.239358,-19.21176,-16.573854
119.481925,-34.680501,-18.147948,-8.044805
119.515353,-23.338015,-9.611118,-1.99923
119.548305,-13.441678,-2.907562,1.460515
119.581987,-6.696672,0.604558,4.150497
119.61486,-3.591431,7.679526,6.277671
119.648655,-1.714459,12.194853,6.530418
119.681934,-2.146329,15.055427,5.952347
119.714924,-6.36626,15.232904,4.500362
119.748174,-15.356808,4.946298,2.58149
119.781885,-29.843143,-6.897792,-3.026379
119.814394,-38.317124,-15.173795,-4.814014
119.848235,-22.951487,-15.724182,-4.328422
119.881883,-10.417992,-12.992001,-3.26895
119.915219,-4.317498,-10.283314,-2.575654
119.948193,3.173029,-8.200433,-2.002372
119.9819,8.675251,-10.439541,-2.681452
120.015267,12.76589,-13.028364,-6.546879
120.04826,8.971993,-8.550897,-11.225765
120.081771,-4.805185,-6.504231,-15.017268
120.114991,-21.12285,-17.037448,-14.841288
120.149014,-37.072394,-20.321811,-9.773031
120.181715,-28.790854,-11.400997,-2.706891
120.21527,-14.504292,-2.814784,0.760336
120.248572,-7.214735,3.329556,3.266706
120.281879,-2.739364,11.921904,6.155413
120.31522,-0.254094,15.831625,6.649534
120.348591,-1.715806,17.520346,5.123625
120.381784,-6.39993,16.996296,3.413056
120.415236,-17.888318,5.78774,-0.019005
120.448327,-31.750343,-7.455361,-4.425092
120.482068,-36.817851,-16.327841,-5.977188
120.515258,-22.41816,-16.896335,-5.144874
120.548183,-9.745347,-15.075928,-3.721022
120.58208,-4.063105,-11.798748,-2.643742
120.615256,2.807152,-11.042303,-3.178267
120.64866,6.668389,-11.314802,-5.307386
120.682067,8.125163,-9.35852,-9.026762
120.714916,4.900956,-6.276923,-12.187819
120.748453,-8.174396,-9.913546,-13.286049
120.782174,-31.343912,-20.398279,-12.756912
120.815539,-41.798717,-17.611628,-3.678074
120.848637,-20.451253,-5.64109,-0.622515
120.881372,-9.092605,0.689555,0.854012
120.914705,-3.278827,4.764482,3.228547
120.948566,-1.816665,8.966605,4.290263
120.981896,-2.014194,14.934516,4.636537
121.014303,-2.276369,15.6745,4.098271
121.048239,-8.629759,13.996853,3.14325
121.081953,-24.427266,-0.347022,-2.450703
121.115257,-29.407982,-13.386011,-6.980095
121.148633,-26.249468,-17.367261,-9.26215
121.18193,-13.31927,-14.695835,-6.042582
121.215244,-5.518084,-11.802489,-2.825857
121.248653,-3.4578,-9.997196,-1.371777
121.281934,-0.613386,-9.266639,0.069734
121.315306,4.754456,-11.409676,0.385031
121.348358,8.562569,-13.439732,-3.614925
121.381923,3.199516,-9.330238,-11.049934
121.415375,-15.694552,-13.113062,-18.636233
121.448368,-34.193413,-21.911917,-17.211483
121.481927,-37.12028,-17.573469,-8.741692
121.515263,-19.427096,-3.911367,-0.833511
121.548648,-9.086619,2.767197,2.444418
121.581994,-4.374662,8.612849,4.419405
121.627704,-0.736094,15.419359,5.232715
121.648209,-0.347621,15.982615,4.621273
121.681922,-5.551753,17.861232,2.878981
121.715262,-12.317261,14.700923,1.557633
121.748644,-23.216804,-1.231711,-0.73759
121.781149,-33.037422,-14.144251,-1.610008
121.815299,-35.643304,-20.853493,-3.405574
121.848248,-22.413072,-16.515493,-5.800161
121.881905,-8.305632,-13.846761,-4.556478
121.91526,-3.20595,-10.739575,-2.862969
121.948269,2.290734,-9.682647,-2.97131
121.981986,8.582472,-9.965322,-5.515689
122.014837,9.741756,-9.183737,-9.238207
122.048454,4.159625,-5.363802,-11.964253
122.081989,-8.326134,-9.976396,-13.856787
122.11575,-31.029662,-22.791369,-15.370875
122.148226,-43.245166,-20.235617,-9.271578
122.181928,-21.710947,-6.547627,-2.443669
122.215246,-9.792784,0.517765,1.135042
122.248519,-3.62959,5.529157,3.502244
122.281994,-2.367052,13.233075,5.152506
122.314724,-2.599448,18.925044,5.708579
122.348587,-5.361707,19.328482,4.392619
122.381989,-11.186558,16.130612,3.1431
122.414849,-21.653035,5.109858,-0.468831
122.448586,-37.837219,-13.57082,-4.024797
122.481919,-35.300173,-19.53888,-4.010431
122.515226,-21.027827,-18.054422,-3.620761
122.548653,-6.832697,-14.209496,-2.860275
122.581948,-1.381204,-11.070585,-2.478835
122.614512,4.815061,-10.705007,-2.656611
122.648766,10.558956,-11.967246,-6.288296
122.681887,9.346399,-10.254582,-11.418655
122.715326,0.430822,-7.337892,-16.181341
122.74773,-17.513013,-13.713579,-18.354156
122.78972,-38.390599,-19.901165,-11.519813
122.815248,-31.902081,-12.162829,-7.63628
122.848727,-20.716121,-3.423082,-1.964363
122.882003,-6.447666,6.996406,3.096113
122.915244,-1.008145,13.430754,5.024412
122.94865,-0.02918,17.210884,5.396723
122.982035,-2.387703,17.143395,4.126554
123.014849,-12.830237,14.870768,2.659454
123.047716,-27.732579,2.592414,-1.384646
123.08195,-31.34062,-15.535631,-6.507074
123.11524,-30.733818,-20.418032,-6.869509
123.148228,-20.48148,-18.525946,-3.300226
123.18199,-9.824808,-15.369378,-0.637629
123.214812,-0.34777,-11.65524,-0.254393
123.248706,4.133138,-10.304862,-0.643614
123.281905,8.978278,-12.298106,-3.654281
123.314555,10.233782,-11.98206,-10.434154
123.348354,0.38578,-11.582364,-18.00055
123.381871,-21.846374,-16.706438,-22.768923
123.415707,-38.622396,-19.671164,-13.745603
123.448324,-27.155556,-8.640084,-5.092798
123.481904,-15.5907,-1.481166,-0.753303
123.515257,-6.760868,3.905382,1.951494
123.547664,-1.284236,10.93875,3.816943
123.58102,-3.223608,15.28917,4.168005
123.614451,-3.541899,15.486549,3.917203
123.648249,-9.90367,14.419145,2.496344
123.681027,-20.792439,5.224035,-0.43157
123.714822,-27.201197,-6.334236,-5.050599
123.748303,-31.78476,-15.165415,-7.403435
123.781926,-25.659126,-17.592025,-6.081639
123.814291,-13.110518,-15.934131,-3.748406
123.847806,-4.754905,-12.164924,-2.529265
123.880941,3.285411,-10.290945,-1.880114
123.91528,7.321132,-10.346762,-2.709435
123.948742,10.191583,-10.272689,-5.626724
123.981924,5.870642,-7.542005,-13.334084
124.014296,-6.850056,-10.824871,-20.186385
124.048454,-32.734095,-24.914802,-21.476307
124.080906,-39.124448,-19.345391,-12.127962
124.115228,-20.857234,-5.117041,-4.570245
124.148583,-12.658147,1.966907,1.694557
124.180948,-5.561929,8.719246,5.321602
124.214282,-1.649215,16.056688,5.48202
124.247622,-0.219526,17.886672,5.664135
