time_tick,acc_X_value,acc_Y_value,acc_Z_value
40.163055,1.00171,-10.329703,-2.239706
40.196313,5.855977,-6.578603,-0.576125
40.229612,9.720207,-5.824852,0.814357
40.262444,10.149683,-8.355763,-0.101159
40.296247,11.616034,-11.88599,-2.932852
40.329614,6.427464,-13.978896,-8.276153
40.36292,-8.558828,-21.500848,-14.789961
40.39626,-22.777003,-36.150444,-17.546234
40.429589,-28.916105,-30.130757,-13.488815
40.463081,-23.132405,-11.431374,-5.374576
40.496268,-13.888661,0.562807,-2.556201
40.529598,-6.244451,12.488452,-0.925093
40.562649,-3.991426,18.156328,2.227735
40.596378,-5.593653,16.962028,4.451429
40.629684,-6.8104,12.77846,5.763797
40.66322,-10.277927,8.445698,5.211316
40.696281,-23.107864,-8.225125,2.113108
40.729616,-33.983614,-25.236086,-1.646521
40.762796,-33.089647,-29.271507,-2.295972
40.795477,-12.102972,-19.500571,-2.941082
40.829609,-4.767624,-15.419359,-1.926354
40.862962,-0.186305,-10.765314,-0.124353
40.896262,7.637177,-6.764909,1.750074
40.929581,9.877033,-6.964083,1.583821
40.962912,11.386182,-11.664967,-0.972829
40.996212,7.597522,-14.712446,-3.982298
41.029579,-2.96727,-19.04835,-7.977166
41.062956,-10.474557,-30.771229,-9.413738
41.096253,-24.423225,-35.811353,-7.84129
41.129589,-27.285446,-19.66877,-2.665141
41.162989,-18.427182,-4.195689,-1.703535
41.196257,-11.46265,9.876734,-1.260891
41.229514,-3.783273,18.272302,1.667172
41.262668,-2.853092,17.078151,3.6673
41.296304,-5.169565,14.134076,5.584076
41.329638,-9.003268,10.235578,6.086428
41.362826,-19.873182,-3.536063,4.003098
41.396301,-33.48246,-17.662357,2.422121
41.429696,-35.50653,-29.243075,-1.138184
41.462542,-18.997621,-21.718579,-1.924857
41.496261,-5.079779,-15.245025,-1.22782
41.529609,0.94305,-10.201609,0.457309
41.562959,6.82312,-5.570758,1.970498
41.596261,8.656695,-5.091003,2.397729
41.629583,8.090147,-9.301806,0.849673
41.662954,9.160243,-16.675911,-3.933514
41.696306,2.487365,-18.13478,-12.398966
41.729682,-4.091388,-20.011153,-16.855632
41.762998,-18.264371,-33.042061,-18.378249
41.796357,-30.407447,-26.615046,-14.016756
41.829311,-26.925704,-9.039182,-8.493285
41.863031,-17.27119,5.168667,-5.373828
41.89593,-10.389411,16.726939,-0.174633
41.929614,-3.614027,21.991228,5.837122
41.963109,-3.632732,18.536272,8.123068
41.995728,-8.177388,14.42543,8.34858
42.029661,-17.244255,5.052844,5.718605
42.063664,-34.661048,-11.31166,2.483624
42.095654,-40.023503,-25.965146,-2.177006
42.129619,-27.274971,-21.762274,-7.972078
42.162992,-10.40632,-15.60731,-5.671168
42.196282,-3.555367,-13.234572,-2.259459
42.229703,1.296357,-10.289449,0.181367
42.262653,7.450722,-8.386889,3.34018
42.296364,9.189723,-13.011155,3.369361
42.329696,9.927463,-17.475004,0.758241
42.362947,4.181473,-17.308003,-4.873721
42.396365,-4.147055,-18.887633,-9.211421
42.435179,-24.71892,-34.762655,-13.013699
42.4626,-36.70517,-32.26706,-7.483045
42.496277,-28.334293,-13.39469,-1.83971
42.529611,-16.774226,0.551734,-2.78291
42.563017,-8.509596,14.386523,-3.004232
42.59652,-2.933002,22.896718,1.087006
42.629609,-3.148937,19.82784,3.657274
42.662807,-7.290754,14.074218,4.968744
42.696342,-14.214883,8.315359,4.824938
42.72959,-25.71644,-8.799454,3.518106
42.762942,-41.811885,-25.946441,4.917267
42.796159,-38.613267,-30.111752,3.918849
42.829624,-10.771,-17.182901,-1.145068
42.862733,-1.038522,-12.729377,-0.015264
42.896311,4.3169,-8.831777,2.161592
42.929629,9.627429,-6.672729,2.551712
42.963026,9.075845,-8.379855,1.690965
42.996285,8.641132,-12.729377,-0.656484
43.02962,5.814227,-17.469767,-6.341868
43.063457,-4.349372,-20.684546,-10.031614
43.096186,-23.054292,-34.326296,-10.636022
43.12989,-39.805323,-31.805561,-2.575804
43.162639,-32.748311,-12.48935,0.580465
43.196268,-21.636574,1.119629,-1.619137
43.229615,-11.241926,12.518979,-2.313929
43.262853,-3.321475,20.136703,1.75187
43.296284,-0.207704,19.19904,8.533988
43.329645,-1.558232,16.041574,7.179569
43.362668,-9.541234,11.641473,3.446726
43.396124,-20.219306,3.829662,0.563555
43.429202,-43.382538,-19.632556,-6.614966
43.463088,-48.516039,-30.8673,-4.528345
43.496262,-13.451853,-18.225912,-0.290607
43.529088,-0.770362,-12.493989,0.886335
43.563031,3.42428,-8.056776,1.918423
43.596351,6.346058,-5.337315,2.671576
43.62959,7.193336,-7.371561,2.43514
43.662958,9.51355,-13.355184,0.479007
43.696291,4.802641,-17.176167,-5.961925
43.729621,-4.938517,-19.315762,-13.177109
43.763013,-16.32814,-29.426088,-15.063508
43.796431,-33.041013,-29.448235,-9.554104
43.829751,-31.153716,-14.520454,-3.472764
43.862651,-20.207185,-2.122386,-2.813736
43.895903,-11.149746,10.404674,-1.890589
43.929044,-2.599897,20.855438,2.361665
43.962914,-0.690303,20.399925,4.49692
43.996277,-3.253836,16.921325,5.561779
44.029639,-10.211186,11.645214,4.603316
44.062797,-21.426027,0.581812,1.832079
44.096415,-42.44263,-16.808943,-2.959638
44.129618,-44.768082,-27.786002,-4.05682
44.162946,-16.413886,-17.043284,-4.993136
44.196359,-4.487942,-13.066224,-4.083008
44.229612,-0.039057,-9.948413,-1.992795
44.262728,6.19851,-8.179783,-0.344628
44.299233,5.918678,-9.942876,0.41062
44.329598,5.759009,-14.517461,-0.09637
44.362724,5.348837,-17.445075,-3.2272
44.396444,-1.337359,-16.119089,-6.113363
44.429947,-7.903243,-20.829251,-9.23297
44.462662,-21.158166,-32.467881,-12.734016
44.49643,-33.099972,-20.191323,-5.629867
44.529251,-21.496658,-4.637136,-4.696394
44.562996,-12.812429,9.030802,-4.60182
44.596318,-4.613941,16.661695,-0.065693
44.629495,-3.631834,15.789276,2.017037
44.66239,-4.871028,13.229035,3.914211
44.696306,-7.256486,9.187179,5.034288
44.729616,-11.307919,7.344326,4.586556
44.762077,-24.107179,-4.621872,2.028261
44.795854,-44.892285,-22.600574,-2.048013
44.829889,-31.525579,-21.460445,-2.577899
44.862911,-9.047861,-13.992813,-2.142887
44.896284,-1.766834,-10.936056,0.001048
44.929638,5.557889,-7.434561,3.135319
44.963006,8.86395,-6.985782,3.308157
44.996302,8.262984,-10.126189,2.19616
45.029059,9.241051,-14.984347,0.494869
45.062918,1.535037,-20.976499,-5.282995
45.096435,-9.74011,-24.344364,-9.654514
45.12919,-22.832222,-31.602495,-12.498927
45.163305,-32.033916,-27.544777,-9.041726
45.19626,-26.987507,-12.211463,-4.977124
45.228997,-17.997408,1.667172,-4.368078
45.262578,-7.110584,16.370938,-0.99752
45.296281,-2.292829,18.720033,1.847342
45.329639,-2.398627,15.978575,3.965089
45.362985,-6.683802,13.459186,5.406151
45.3963,-12.725786,9.606928,4.751762
45.429713,-19.518827,2.837978,2.801017
45.46266,-37.286383,-16.584778,-1.488349
45.496263,-45.48951,-28.854153,-1.901064
45.52965,-16.933147,-17.455102,-1.751122
45.562622,-3.439693,-13.816533,-1.677797
45.596245,2.298216,-9.171915,0.64975
45.628782,7.335946,-7.850269,2.320064
45.66284,7.96714,-9.659901,2.765851
45.696257,8.496278,-14.632836,1.913185
45.729602,4.911132,-16.704642,-2.136003
45.762676,-1.748578,-17.092367,-6.208836
45.796449,-12.1329,-25.361038,-9.693122
45.829617,-37.956485,-34.982032,-10.470218
45.863013,-34.938486,-18.176979,-4.306874
45.896323,-21.660667,-3.638568,-3.577215
45.929612,-11.408928,11.161119,-3.123946
45.963033,-5.870642,15.210757,-1.000363
45.996359,-5.046858,15.90525,2.252875
46.028673,-4.689211,14.772602,5.726237
46.062792,-4.262729,10.174972,6.815488
46.096355,-7.186603,8.718946,5.164028
46.128701,-14.032318,4.494975,3.244708
46.162934,-43.513176,-23.052047,-2.682051
46.196708,-44.944511,-29.688263,-0.152187
46.228938,-16.761058,-19.269971,0.307516
46.262977,-0.819445,-10.990826,0.416456
46.296281,4.393966,-6.866367,1.550451
46.32971,6.709541,-5.402559,1.357561
46.363014,6.196864,-5.068407,-0.005387
46.396387,6.639658,-9.416582,-2.247038
46.429615,7.861492,-15.422801,-6.153019
46.462726,3.447474,-15.021758,-10.677772
46.49646,-6.340072,-18.597326,-14.019599
46.529181,-30.030795,-35.459393,-18.55393
46.56261,-39.241469,-24.281214,-13.372243
46.596341,-25.193138,-7.048781,-6.902131
46.629621,-11.317346,8.055729,-2.080785
46.662703,-3.476355,15.264179,1.616892
46.696304,-1.941168,18.574281,4.604214
46.728792,-1.425499,15.556581,6.805911
46.763036,-3.00064,11.682924,6.309246
46.796131,-9.560688,8.885649,4.046345
46.829611,-34.800664,-11.259584,-2.834237
46.862989,-40.285677,-26.02216,-7.11208
46.896453,-30.203783,-22.381347,-6.567679
46.929223,-12.557138,-15.225122,-4.462053
46.962632,-1.048997,-10.33913,-0.374107
46.996303,3.012163,-7.672044,2.878532
47.029644,5.211465,-6.080891,3.563747
47.062096,5.575547,-8.68393,1.334217
47.096303,6.531316,-13.062333,-3.237376
47.129653,5.185427,-14.739531,-10.242611
47.162669,-2.421971,-14.102501,-13.014297
47.19631,-10.341076,-25.089585,-13.318222
47.228781,-26.549502,-33.424099,-15.556581
47.262658,-32.79081,-21.90683,-10.791052
47.296282,-18.67948,-4.018063,-4.242677
47.329165,-10.920942,7.171938,-1.624973
47.363075,-3.683162,15.474876,1.634251
47.396279,-2.655564,18.431372,5.535891
47.429636,-3.047329,16.230723,8.032983
47.463039,-6.063682,12.360807,7.337293
47.49628,-16.345948,5.652912,4.246268
47.529614,-35.923884,-10.560452,0.155928
47.563301,-43.70008,-26.05987,-4.855315
47.596281,-32.993726,-25.988491,-3.862434
47.629611,-8.413226,-16.798768,-1.030441
47.662699,1.59684,-10.640212,3.498652
47.696313,6.877291,-6.323312,5.994696
47.729683,7.674289,-5.266085,3.510025
47.762204,6.89001,-7.495017,-0.44848
47.796229,8.236198,-12.563872,-6.377034
47.829609,0.198576,-17.097605,-13.989521
47.863042,-8.410831,-20.017288,-16.674564
47.897127,-21.490224,-30.97609,-16.900525
47.935819,-35.400583,-29.123959,-10.342722
47.963526,-29.928889,-12.48501,-3.894308
47.996313,-20.193867,0.442494,-1.5506
48.02961,-12.411985,13.794985,0.890226
48.062968,-4.074029,20.579497,5.791481
48.096299,-2.377677,19.60996,8.77207
48.12959,-2.718863,14.783526,9.039182
48.162935,-9.634462,11.680829,6.053955
48.196095,-21.605898,0.853563,3.408567
48.229691,-38.540391,-13.761165,-1.45438
48.262711,-40.75376,-25.361038,-6.665695
48.296002,-22.703529,-21.425428,-2.716019
48.329614,-7.523,-15.744982,-0.878404
48.363033,-0.471076,-9.726941,0.462247
48.396285,5.549958,-5.319807,0.860597
48.429633,6.522786,-4.741586,-0.817649
48.463023,7.96295,-7.410169,-4.007288
48.496276,10.908223,-11.562611,-9.878081
48.529638,6.311939,-10.873206,-17.146837
48.562967,-6.101093,-21.967285,-20.821769
48.595463,-36.442547,-39.101852,-23.27711
48.629328,-39.213934,-19.82769,-8.31521
48.662933,-26.637492,-1.749027,-2.874042
48.696291,-16.322454,10.58664,-1.020415
48.729971,-5.454186,22.87891,2.959189
48.762671,0.186006,23.560234,5.840714
48.796284,-0.183911,19.863455,7.051176
48.829608,-6.286201,14.849519,6.4125
48.862619,-22.085803,2.373337,3.42398
48.896285,-45.82097,-15.909888,-0.753901
48.929659,-42.49725,-26.497875,-3.062144
48.963007,-19.946806,-18.519213,-3.002286
48.9963,-5.658748,-13.850502,-1.463508
49.029615,0.329065,-9.621144,0.594831
49.063043,4.106352,-5.003761,2.354332
49.096316,5.608318,-4.355059,3.158963
49.130107,5.85493,-8.091942,2.027063
49.162653,7.022444,-16.129415,-2.6403
49.197022,-1.029095,-19.240342,-13.319868
49.231668,-10.62435,-23.31497,-17.12454
49.262651,-28.616221,-36.980513,-18.997022
49.296291,-32.822085,-24.245749,-9.914444
49.329967,-27.563782,-8.23141,-5.69975
49.362587,-20.844065,6.285004,-4.854118
49.396866,-10.572125,22.005893,-0.549788
49.429619,-4.908738,25.79994,5.527212
49.462707,-2.491854,23.835727,9.30839
49.496365,-5.659197,18.42808,8.304735
49.52904,-14.406725,14.393257,3.618815
49.562906,-30.315566,0.405083,-3.107037
49.596297,-51.758502,-18.419999,-17.82891
49.629518,-41.299358,-25.338741,-14.736388
49.662989,-16.279955,-17.884876,-6.828357
49.696282,-3.650689,-13.035547,-4.554682
49.729634,1.924558,-8.814269,-2.016888
49.762981,5.96821,-7.965793,2.227435
49.796345,7.362583,-9.699257,3.157167
49.829632,9.288188,-14.138864,2.034396
49.862886,6.861877,-14.099358,-4.096476
49.896306,-1.092693,-14.286562,-11.211399
49.929906,-13.780769,-24.211032,-19.951744
49.962853,-40.466296,-25.148844,-23.364053
49.996294,-34.566024,-11.955723,-11.723627
50.029636,-22.07832,-0.249455,-8.220935
50.06264,-12.874681,11.756399,-4.532835
50.096535,-4.690409,21.174178,4.845289
50.128947,-0.575826,21.740876,10.808111
50.162638,1.150156,17.60654,11.724675
50.196445,-4.918614,12.864355,6.613021
50.229658,-10.09641,11.29924,2.743853
50.262943,-31.893701,-1.60522,-5.122278
50.29628,-52.557596,-22.140572,-10.196221
50.329437,-31.702008,-20.915894,-3.850612
50.362944,-11.204516,-15.622574,-1.974539
50.396305,-1.087605,-10.021289,-0.216234
50.429614,6.020435,-4.715997,2.086322
50.462048,9.00237,-4.751762,1.77701
50.49632,10.899843,-6.967974,-0.703621
50.529619,11.455916,-9.440824,-6.170826
50.56268,6.653275,-11.078516,-12.360358
50.604695,-14.821835,-24.603395,-23.230571
50.628785,-33.635844,-36.197282,-27.459181
50.663021,-39.925037,-22.087,-18.135079
50.696685,-29.265821,-5.341655,-8.43238
50.728915,-17.431608,4.636687,-3.788959
50.762639,-6.765358,15.386886,1.479969
50.796283,-1.916627,18.546896,4.98715
50.829676,-0.537069,17.935904,7.801336
50.862714,-1.832976,13.098397,6.067124
50.89631,-6.455746,11.007436,3.966137
50.929044,-14.019898,5.982575,2.036341
50.963356,-43.281379,-18.993581,-3.192932
50.996287,-45.411098,-29.029385,-0.715593
51.028913,-20.216912,-20.404564,-0.486789
51.063046,-4.785881,-14.544097,-0.921651
51.096284,2.70749,-10.035355,1.393924
51.128829,6.636665,-8.128605,2.102633
51.162656,8.475178,-8.103614,1.235303
51.196303,7.31335,-12.356018,-1.713711
51.229815,3.599212,-13.349947,-6.018639
51.262669,-4.024946,-13.05081,-19.217746
51.296321,-14.972226,-20.562437,-26.846394
51.3296,-26.271914,-22.592793,-22.450931
51.362651,-27.714772,-14.992278,-13.46577
51.396289,-18.767171,-3.448372,-7.589142
51.42985,-8.173647,8.282288,-2.251378
51.462727,-4.212,14.261721,1.977083
51.49631,-2.75373,16.758065,5.587668
51.529617,-1.635897,14.225059,8.783442
51.562754,-4.232202,11.086148,8.163023
51.596405,-10.097607,7.570736,5.990656
51.629751,-28.993022,-7.257384,1.148659
51.662908,-48.073844,-27.445564,-5.703192
51.696283,-25.193587,-22.210156,-3.748855
51.729632,-7.33864,-17.499695,-2.445914
51.762372,-0.435461,-10.625996,-0.140515
51.796281,5.936036,-6.990121,2.691328
51.829617,9.851444,-6.444822,4.5683
51.862644,10.122447,-8.362198,2.8079
51.896353,10.855548,-11.254047,-0.312305
51.929616,5.837571,-10.390009,-5.407498
51.96303,-10.243958,-18.223967,-14.86164
51.995672,-43.880549,-38.183792,-16.818072
52.02951,-39.389016,-24.085481,-5.621637
52.062975,-25.19658,-7.869872,-1.075334
52.09628,-12.984668,4.61005,-0.672795
52.129615,-6.462031,13.773586,1.396468
52.162975,-2.228782,19.257102,3.302021
52.196288,-1.898221,18.352361,5.831885
52.22962,-2.777074,14.622061,7.67788
52.262414,-6.281113,10.679269,7.126745
52.296283,-16.499631,0.585254,6.399481
52.329642,-46.726758,-22.589351,3.920346
52.362939,-39.905883,-25.910976,2.736521
52.396286,-18.288912,-17.163896,0.049382
52.429495,-2.549018,-10.146839,-0.233443
52.463032,2.735772,-5.772327,1.127111
52.496301,5.204432,-2.779767,1.405895
52.529615,4.488989,-3.548782,0.468682
52.562634,5.633458,-11.067143,-0.865385
52.596294,6.428362,-18.878655,-5.076487
52.629624,-0.433216,-23.14707,-8.267623
52.663159,-16.678305,-28.668745,-5.260548
52.696282,-25.168896,-34.772831,1.720894
52.729703,-27.687088,-23.922071,8.11828
52.762306,-17.839684,-7.010173,6.47924
52.796301,-13.589076,6.623197,3.579908
52.829706,-5.960129,18.555127,2.874342
52.862216,0.849673,18.747119,4.286821
52.896294,-5.059278,17.242309,6.938794
52.929696,-7.654087,12.054937,6.453202
52.963024,-10.891463,8.226022,4.738893
52.997083,-32.38019,-13.146283,2.401021
53.029617,-44.600482,-31.032805,-0.3563
53.062743,-31.599802,-27.744551,0.591539
53.096313,-6.283657,-16.712124,-0.847278
53.129645,-1.088802,-11.064599,-0.325922
53.162971,4.283829,-6.960791,0.67489
53.196555,7.821538,-4.388878,1.904506
53.22866,9.526569,-5.08786,2.259459
53.26267,10.594272,-10.164946,0.244666
53.295401,8.919917,-16.616652,-4.475821
53.333299,-4.361194,-21.573874,-14.243614
53.362157,-20.681703,-33.935279,-18.304625
53.396365,-32.888078,-33.932436,-13.015944
53.429012,-28.638218,-21.130482,-7.272049
53.463047,-17.7282,-1.284685,-2.484223
53.49628,-10.425624,10.979902,0.098166
53.52964,-3.598614,18.104702,2.79144
53.561984,-2.991662,17.659364,5.070951
53.596306,-4.560967,14.935414,5.349436
53.62862,-7.634634,10.652184,4.588352
53.662971,-16.561284,2.042477,2.058039
53.696321,-39.220518,-18.397702,-2.817777
53.728746,-45.947717,-31.59202,-6.569924
53.762659,-16.668728,-19.434429,-5.512846
53.796371,-3.608789,-13.161097,-1.86904
53.828751,2.254521,-8.535484,1.859763
53.862084,5.087112,-5.221641,2.768395
53.895415,4.693701,-4.640128,2.027662
53.929369,4.25824,-10.683758,-0.302578
53.963151,7.314098,-19.466303,-4.519666
53.995399,0.402091,-18.514723,-13.653871
54.029662,-9.120738,-20.434193,-15.361746
54.063039,-19.501469,-32.990434,-13.764757
54.095302,-26.503562,-27.514849,-8.645472
54.129614,-22.021905,-8.319849,-3.249347
54.16229,-13.590722,3.964341,-2.100837
54.196285,-5.832334,13.092411,0.063898
54.228692,-3.942493,17.36337,3.64635
54.2636,-4.196587,15.780747,6.639807
54.295415,-4.757897,11.434666,8.098527
54.328658,-9.497838,7.19184,6.168432
54.364089,-23.899475,-6.739769,3.149834
54.396119,-41.180542,-25.369867,-1.281243
54.429725,-31.910311,-26.061816,-1.600581
54.462926,-11.122362,-16.675462,-1.910791
54.495329,-3.072469,-11.529091,-0.795951
54.52867,1.113044,-7.708856,1.602227
54.562307,5.253066,-5.098634,2.467612
54.595427,5.618793,-5.789835,1.178289
54.629607,8.370578,-10.74586,-2.151417
54.663,6.951513,-15.887891,-11.143312
54.695564,-4.53897,-20.541038,-14.918953
54.729921,-15.093137,-27.876985,-12.607568
54.763069,-27.059635,-31.319969,-9.847553
54.795432,-26.633003,-15.539522,-3.57482
54.828714,-17.454802,-4.742784,-1.8439
54.862101,-10.74167,6.544485,-0.309462
54.895532,-3.926481,19.123171,3.174675
54.928966,-1.589956,18.54555,5.14682
54.962972,-4.026592,15.376711,6.06443
54.995999,-8.21854,9.724098,4.385885
55.029684,-15.018016,5.208921,2.012847
55.069759,-42.698969,-18.28966,-5.784149
55.0955,-45.081285,-27.617055,-7.319934
55.128679,-23.043218,-20.706992,-5.902666
55.162991,-6.713731,-14.014062,-3.563298
55.195395,0.573282,-10.319078,0.514024
55.228729,6.363866,-6.324061,4.488989
55.26254,8.328378,-5.920025,3.757834
55.295439,9.02347,-7.546643,0.382637
55.328761,9.492301,-10.086384,-4.231603
55.36303,1.182179,-17.846867,-10.735984
55.395495,-13.583539,-25.399646,-13.707892
55.429649,-29.77745,-36.729113,-13.594164
55.462975,-30.491546,-22.503606,-4.282183
55.495931,-20.460381,-7.990634,-0.40224
55.528773,-12.660392,1.417867,-0.46539
55.563105,-6.429708,14.686408,1.924558
55.595554,-2.193167,17.052263,4.457115
55.62888,-3.327461,16.586724,6.326006
55.662243,-3.587839,12.782351,7.111033
55.69564,-7.991532,9.277713,5.489951
55.728754,-16.015087,2.1375,3.904184
55.762962,-36.376105,-13.993411,-1.01009
55.795415,-41.836576,-26.631357,-4.622321
55.829639,-20.308793,-20.690382,-4.560967
55.862111,-8.028045,-15.365338,-3.579908
55.896009,1.376117,-9.239105,-1.55928
55.928879,6.659261,-7.596624,-0.330412
55.963037,8.251911,-7.252745,0.607401
55.995533,10.69124,-9.783806,-0.257087
56.029685,10.052714,-11.283826,-4.58087
56.062958,3.873508,-11.342786,-9.604384
56.0956,-10.176768,-26.561473,-18.493474
56.129947,-47.342988,-36.297543,-16.454289
56.162624,-35.766011,-18.087792,-6.4752
56.196297,-21.228947,-1.945807,-3.848966
56.228866,-11.475818,9.784554,-0.423938
56.262665,-3.577664,18.48689,3.360981
56.29551,-2.234618,17.556559,8.674203
56.328858,-2.507717,15.93458,8.701438
56.362707,-4.099917,10.703062,5.980929
56.396412,-10.097008,9.183438,3.153426
56.429122,-29.021903,-4.003248,-2.51864
56.462744,-48.553001,-25.596426,-8.037023
56.495534,-29.328671,-23.36091,-5.137841
56.52885,-11.678884,-16.117294,-3.01321
56.563085,-0.801338,-9.514448,-0.174484
56.596284,3.343023,-6.346956,1.200735
56.629702,4.208259,-5.086962,1.219889
56.662978,2.230877,-8.318502,-1.221835
56.695575,6.203149,-15.657441,-5.685384
56.728908,5.457478,-13.883723,-10.272539
56.762977,1.306981,-11.20257,-14.053418
56.795881,-11.302382,-26.745385,-20.829849
56.829616,-24.956254,-25.686511,-19.896227
56.862736,-26.224777,-15.447641,-11.493626
56.896285,-12.495934,1.799456,-3.927828
56.929636,-5.77128,13.271683,0.720082
56.962564,-1.324939,18.451724,5.02516
56.995539,-2.21696,16.789639,8.012482
57.029235,-4.603466,12.848792,5.742099
57.063035,-8.337207,10.680167,4.268565
57.096332,-16.269331,7.407326,2.171618
57.129616,-50.382685,-16.795326,-8.93967
57.162958,-52.095349,-26.741644,-8.146113
57.196301,-21.820486,-18.459355,-4.78199
57.229646,-2.025866,-11.569345,-3.067231
57.262354,3.800332,-7.997069,-0.410022
57.295722,7.444288,-6.534309,1.086707
57.328922,8.947301,-6.804115,0.485591
57.362352,10.761423,-9.264993,-2.170272
57.396983,10.560153,-10.491617,-5.032043
57.429712,2.74939,-13.822519,-9.903071
57.463018,-22.616736,-29.105104,-17.369206
57.495546,-39.27843,-34.002768,-16.32829
57.528904,-35.28431,-19.822154,-7.529883
57.562606,-22.230507,-5.24289,-3.204304
57.595625,-9.089313,8.377162,-1.119479
57.629659,-2.459681,16.871045,1.954337
57.662567,-1.337209,18.848277,3.28571
57.696506,-2.316174,15.912432,4.869082
57.728949,-4.94555,12.253064,5.518682
57.762707,-9.930156,9.327544,5.024112
57.79557,-29.818452,-8.264481,2.155008
57.829517,-40.793864,-22.821148,-2.559194
57.862604,-34.730482,-23.779012,-4.6729
57.895634,-18.145704,-17.475154,-4.30418
57.929616,-4.505001,-11.691155,-2.307345
57.96259,2.094702,-7.811511,-0.232844
57.995602,6.690087,-6.385564,1.874128
58.029069,9.817326,-8.52875,2.218906
58.062983,9.941529,-11.658233,-0.403737
58.095719,7.028729,-10.744663,-4.375111
58.129085,-0.449378,-14.871366,-10.010066
58.16297,-24.31638,-37.048002,-12.111202
58.195684,-38.627633,-32.506039,-5.160736
58.229671,-27.935046,-13.61242,-1.281991
58.262921,-13.888661,2.429603,-3.23962
58.29541,-4.775555,13.841224,-1.393625
58.329041,-0.144555,19.728627,2.745499
58.363028,-1.55075,18.209901,5.399716
58.396373,-4.704625,14.188097,6.126682
58.428913,-9.954997,10.57422,5.126318
58.46231,-25.30567,-3.381033,1.743191
58.496344,-41.73467,-22.85781,-2.428855
58.529018,-32.63997,-22.930687,-1.948202
58.562311,-15.388532,-16.313775,-1.617341
58.596376,-2.421971,-11.430776,-0.728612
58.628993,1.987857,-7.352557,0.934371
58.663091,6.428362,-4.962609,2.648082
58.695633,8.800502,-6.117254,3.073516
58.729011,7.646006,-10.387166,1.050942
58.763156,4.803539,-13.345757,-3.242763
58.79563,-3.818439,-19.281194,-10.048823
58.829306,-18.282477,-29.026542,-10.864228
58.862391,-29.349172,-31.40766,-6.841676
58.895915,-29.460806,-21.732944,-2.41
58.929675,-18.4824,-4.629205,-1.977532
58.962292,-10.424277,6.725253,-1.951344
58.996273,-3.892812,16.995548,0.383535
59.028961,-0.932575,19.395821,3.325366
59.062691,-2.85399,17.039992,4.496621
59.095657,-6.517399,12.893835,4.831223
59.129771,-11.100663,9.488111,4.10725
59.162433,-33.071241,-10.613725,0.793108
59.195621,-46.892563,-27.210924,-1.718051
59.228994,-33.454476,-24.110771,-2.801615
59.263193,-8.44899,-14.003886,-2.737867
59.295725,-1.830582,-10.369658,-1.316259
59.328978,2.81658,-7.02439,1.037325
59.36232,7.553826,-5.360659,2.716768
59.395671,7.8374,-7.064195,1.799756
59.429634,7.854908,-9.978042,-1.035529
59.463025,5.743745,-11.218432,-5.517335
59.495821,-9.402515,-21.309305,-11.328869
59.529119,-23.429596,-33.196043,-12.444607
59.56342,-34.728088,-30.042617,-10.144744
59.596629,-25.178174,-9.654065,-4.168903
59.629616,-14.251545,0.112681,-2.852045
59.663016,-7.087389,9.368696,-0.263072
59.695773,0.443841,16.867753,3.325066
59.729538,-0.521057,16.18583,3.735836
59.762614,-3.059001,13.672277,4.20362
59.795709,-6.410554,10.723114,4.147055
59.829194,-17.939196,-0.153534,1.941617
59.862397,-38.259212,-17.260865,-1.871435
59.895747,-39.809962,-28.740275,-4.817306
59.929622,-16.657954,-19.043412,-3.357988
59.963023,-4.594787,-14.452665,-1.317008
59.995463,-0.216982,-9.899779,0.458057
60.029387,3.440441,-5.864956,1.190559
60.065845,6.13147,-4.25824,1.319701
60.096274,5.714116,-6.356533,0.094574
60.129071,8.524261,-11.524003,-3.725062
60.162643,3.267753,-13.632024,-10.314439
60.196366,-7.809716,-19.006001,-14.133776
60.229022,-21.890369,-34.16124,-15.831176
60.262201,-26.708273,-25.460401,-10.267152
60.295722,-22.054078,-11.380795,-5.16343
60.328982,-14.184056,-1.722091,-2.765402
60.362919,-7.240474,13.006666,0.433366
60.395723,-2.525075,17.724459,2.761212
60.429061,-2.669181,16.441271,3.941895
60.462379,-4.762686,13.881628,5.373978
60.495737,-9.097543,9.292079,5.37712
60.529109,-15.690213,3.204454,4.215891
60.562406,-34.346199,-13.670781,1.557334
60.596026,-42.331595,-27.332434,-1.508551
60.629616,-19.897873,-19.24947,-3.031916
60.663002,-7.056712,-15.281089,-2.011351
60.695784,-2.569669,-12.047903,0.544551
60.729144,5.640192,-8.486551,3.000042
60.762658,8.153895,-7.581061,2.980289
60.795836,7.391613,-8.920964,1.448843
60.829784,8.537429,-12.351828,-3.527533
60.8629,1.082816,-15.853922,-7.785174
60.895853,-10.499548,-21.393105,-10.115863
60.929861,-24.779675,-33.740893,-9.875237
60.962487,-26.576737,-25.703271,-6.660458
60.995757,-23.032444,-11.485395,-2.356278
61.029682,-14.778438,-1.71012,-1.84001
61.062535,-6.646242,13.674821,0.11298
61.09586,-2.563833,17.913009,2.511607
61.1297,-2.878382,16.789639,3.930073
61.165676,-6.34531,12.05359,4.937768
61.195727,-10.604298,8.786884,4.397857
61.229163,-21.024684,-3.028624,2.090512
61.262942,-41.760558,-25.955868,-1.618239
61.29627,-35.395794,-26.507153,-2.58568
