time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
17.398179,2.302558,-0.605019,1.667512
17.438157,3.183608,-1.146972,0.173337
17.468156,2.246025,-1.698766,-0.254674
17.498124,0.766314,-2.444153,0.276443
17.538102,-0.914641,-0.150565,1.881413
17.568101,-2.258846,2.02957,1.79575
17.598052,-0.935514,4.257077,1.258677
17.63803,-2.857653,1.638438,5.649497
17.668029,-5.686477,-1.882297,5.66272
17.697997,-5.986673,-0.908456,3.584546
17.737975,-3.559415,3.434526,0.378034
17.767974,-2.46,3.884716,-1.959982
17.797942,-2.393805,2.514213,-3.262106
17.83792,-0.732592,0.392931,-5.172259
17.867919,0.216644,-2.013704,-4.90671
17.897887,0.92174,-3.677261,-4.941905
17.937865,1.213759,-5.80115,-0.707861
17.967864,-0.997241,-6.253946,2.838481
17.997832,0.026977,-3.731006,2.11312
18.037811,3.148011,0.74552,1.764722
18.067809,4.448663,1.086683,0.940019
18.097808,4.843429,-0.469903,-0.69427
18.137786,2.141099,-3.023235,-1.429259
18.167754,-0.110386,-4.660564,-0.317585
18.197753,-0.930176,-1.126333,1.120793
18.237731,0.011985,4.819,0.874817
18.267699,-0.712216,4.558569,-0.161363
18.297698,-0.987046,2.584921,4.263501
18.337676,-3.428136,-1.048108,6.419435
18.367645,-5.408158,-2.412252,5.314207
18.397643,-5.494767,0.06022,3.929774
18.437621,-1.515486,4.271666,-1.23744
18.46759,-1.523472,3.543705,-3.950906
18.497588,-0.45899,0.989709,-4.839038
18.537566,0.578712,-2.129485,-5.911593
18.567535,1.415687,-2.402198,-6.318463
18.597501,1.923171,-3.502317,-3.473552
18.637479,-0.447168,-6.988761,1.250516
18.667448,0.272216,-5.13132,1.451299
18.697446,1.905809,-1.832891,1.090094
18.737425,3.077029,0.359302,0.844264
18.767393,3.547509,0.452826,-0.407055
18.797392,2.530936,-0.463795,-1.272436
18.83737,0.054286,-3.614689,0.306215
18.867368,-1.812741,-3.578714,2.272579
18.897337,-2.125165,-1.146123,1.277967
18.937315,0.392183,3.919279,0.108235
18.967313,-2.677207,5.382714,5.250344
18.997282,-4.360358,1.369528,6.717982
19.03726,-6.570098,-0.774269,3.272106
19.067259,-5.204563,2.084738,1.110859
19.097227,-3.414821,3.157082,-2.192448
19.137205,-1.601352,2.763584,-3.899837
19.167204,0.642923,1.360081,-4.10231
19.197172,0.503683,-1.998791,-5.343617
19.23715,1.421206,-4.258496,-4.41232
19.267149,2.485991,-3.686881,-4.898236
19.297117,0.718487,-5.310922,-0.63305
19.337095,0.18612,-4.861398,2.179363
19.367094,1.421016,-2.603011,2.028685
19.44705,3.52222,-0.233029,0.518758
19.487028,1.951939,-1.465811,-0.59399
19.497007,1.312207,-2.014073,-0.433807
19.536985,-0.373631,-2.566745,1.303421
19.566984,-1.485289,-0.060216,1.307895
19.596935,-2.370065,1.645969,1.180565
19.636913,-2.239953,0.806993,3.482675
19.666881,-4.200426,-0.010655,4.306067
19.69688,-5.491319,-0.237854,3.963986
19.736858,-5.272327,0.801601,2.043511
19.766826,-3.322033,2.350055,-0.63171
19.796825,-1.809031,2.762763,-3.804812
19.836803,-0.607711,3.274557,-4.202504
19.866771,1.130688,2.546462,-4.841364
19.89677,0.683885,-0.878,-5.095933
19.936748,1.295615,-4.531621,-4.869317
19.966716,1.956294,-5.086514,-2.840009
19.996715,-0.438016,-5.40549,1.863691
20.036693,-0.02224,-2.933471,2.261026
20.066661,2.191976,0.137273,2.024174
20.09666,4.121726,0.539577,1.413129
20.136638,4.649553,-1.894053,-0.208935
20.166606,1.665844,-3.7643,-0.65094
20.196605,0.072769,-3.06443,0.241195
20.236583,-0.169796,2.677876,1.328116
20.266582,-1.996033,3.090948,2.171422
20.29655,-1.232106,4.669936,3.485518
